ticker,event_date,date,model,prompt_variant,traditional_AR,traditional_alpha,traditional_beta,llm_AR,llm_alpha,llm_beta,llm_expected_return,ar_error,alpha_error,beta_error,raw_response
AAPL,2024-11-19,2024-11-06,mistral-small-3.2-24b,with_formula,-0.0265757162134844,0.0004425011001341,0.7746384139684408,-0.033267,0.001123,0.987654,0.03,-0.0066912837865155984,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": 0.030000,
  ""ar"": -0.033267
}
```"
AAPL,2024-11-19,2024-11-07,mistral-small-3.2-24b,with_formula,0.0092594856722296,0.0004425011001341,0.7746384139684408,0.006484,0.000949,0.987654,0.014888,-0.0027754856722295995,0.0005064988998659,0.21301558603155923,"```json
{
  ""alpha"": 0.000949,
  ""beta"": 0.987654,
  ""expected_return"": 0.014888,
  ""ar"": 0.006484
}
```"
AAPL,2024-11-19,2024-11-08,mistral-small-3.2-24b,with_formula,-0.0023268885653935,0.0004425011001341,0.7746384139684408,-0.002066,0.000923,0.950214,0.000878,0.00026088856539349973,0.0004804988998659,0.1755755860315592,"```json
{
  ""alpha"": 0.000923,
  ""beta"": 0.950214,
  ""expected_return"": 0.000878,
  ""ar"": -0.002066
}
```"
AAPL,2024-11-19,2024-11-11,mistral-small-3.2-24b,with_formula,-0.0129522895157976,0.0004425011001341,0.7746384139684408,-0.012607,0.000635,0.920612,0.000578,0.00034528951579759944,0.00019249889986590004,0.1459735860315592,"```json
{
  ""alpha"": 0.000635,
  ""beta"": 0.920612,
  ""expected_return"": 0.000578,
  ""ar"": -0.012607
}
```"
AAPL,2024-11-19,2024-11-12,mistral-small-3.2-24b,with_formula,0.0002542917964453,0.0004425011001341,0.7746384139684408,0.0009,0.000949,0.999051,-0.0009,0.0006457082035547,0.0005064988998659,0.22441258603155922,"```json
{
  ""alpha"": 0.000949,
  ""beta"": 0.999051,
  ""expected_return"": -0.000900,
  ""ar"": 0.000900
}
```"
AAPL,2024-11-19,2024-11-13,mistral-small-3.2-24b,with_formula,0.005562637139449,0.0004425011001341,0.7746384139684408,0.003969,0.000632,0.987654,0.0,-0.0015936371394489994,0.00018949889986589997,0.21301558603155923,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.987654,
  ""expected_return"": 0.000000,
  ""ar"": 0.003969
}
```"
AAPL,2024-11-19,2024-11-14,mistral-small-3.2-24b,with_formula,0.0182854463762318,0.0004425011001341,0.7746384139684408,0.013771,0.001123,0.987654,-0.006329,-0.004514446376231799,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": -0.006329,
  ""ar"": 0.013771 - (-0.006329)
}
```"
AAPL,2024-11-19,2024-11-15,mistral-small-3.2-24b,with_formula,0.0027808367769463,0.0004425011001341,0.7746384139684408,0.00801,0.001123,0.987654,-0.022119,0.0052291632230537,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": -0.022119,
  ""ar"": 0.008010
}
```"
AAPL,2024-11-19,2024-11-18,mistral-small-3.2-24b,with_formula,0.0083480047914788,0.0004425011001341,0.7746384139684408,0.00703,0.000632,0.923456,0.006392,-0.0013180047914788003,0.00018949889986589997,0.14881758603155926,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.923456,
  ""expected_return"": 0.006392,
  ""ar"": 0.007030
}
```"
AAPL,2024-11-19,2024-11-19,mistral-small-3.2-24b,with_formula,-0.007367898335421,0.0004425011001341,0.7746384139684408,0.00114,0.000632,0.950123,0.009885,0.008507898335421,0.00018949889986589997,0.17548458603155925,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.950123,
  ""expected_return"": 0.009885,
  ""ar"": 0.001140 - 0.009885
}
```"
AAPL,2024-11-19,2024-11-20,mistral-small-3.2-24b,with_formula,0.0035817607923285,0.0004425011001341,0.7746384139684408,0.002572307692307692,0.000630769230769231,0.92061552795031,0.000581692307692308,-0.001009453100020808,0.00018826813063513098,0.1459771139818692,"```json
{
  ""alpha"": 0.000630769230769231,
  ""beta"": 0.92061552795031,
  ""expected_return"": 0.000581692307692308,
  ""ar"": 0.002572307692307692
}
```"
AAPL,2024-11-19,2024-11-21,mistral-small-3.2-24b,with_formula,-0.0027949458970084,0.0004425011001341,0.7746384139684408,-0.003038021552795031,0.000630769230769231,0.92061552795031,0.000942061552795031,-0.00024307565578663088,0.00018826813063513098,0.1459771139818692,"```json
{
  ""alpha"": 0.000630769230769231,
  ""beta"": 0.92061552795031,
  ""expected_return"": 0.000942061552795031,
  ""ar"": -0.003038021552795031
}
```"
AAPL,2024-11-19,2024-11-22,mistral-small-3.2-24b,with_formula,0.0041898178289937,0.0004425011001341,0.7746384139684408,0.003592,0.000632,0.987654,0.002315,-0.0005978178289937001,0.00018949889986589997,0.21301558603155923,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.987654,
  ""expected_return"": 0.002315,
  ""ar"": 0.003592
}
```"
AAPL,2024-11-19,2024-11-25,mistral-small-3.2-24b,with_formula,0.010521750668283,0.0004425011001341,0.7746384139684408,0.00981,0.000632,0.9846,0.003241,-0.0007117506682830007,0.00018949889986589997,0.20996158603155923,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.9846,
  ""expected_return"": 0.003241,
  ""ar"": 0.009810
}
```"
AAPL,2024-11-19,2024-11-26,mistral-small-3.2-24b,with_formula,0.0041054912746081,0.0004425011001341,0.7746384139684408,0.002239,0.000632,0.987654,0.007165,-0.0018664912746081002,0.00018949889986589997,0.21301558603155923,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.987654,
  ""expected_return"": 0.007165,
  ""ar"": 0.002239
}
```"
AAPL,2024-11-19,2024-11-27,mistral-small-3.2-24b,with_formula,0.003602664498962,0.0004425011001341,0.7746384139684408,0.005315,0.001123,0.987654,-0.005868,0.0017123355010380003,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": -0.005868,
  ""ar"": 0.005315
}
```"
AAPL,2024-11-19,2024-11-29,mistral-small-3.2-24b,with_formula,0.0033647145712998,0.0004425011001341,0.7746384139684408,0.001357,0.000632,0.950123,0.008859,-0.0020077145712998,0.00018949889986589997,0.17548458603155925,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.950123,
  ""expected_return"": 0.008859,
  ""ar"": 0.001357
}
```"
AAPL,2024-11-19,2024-12-02,mistral-small-3.2-24b,with_formula,0.0015918723616287,0.0004425011001341,0.7746384139684408,-0.000299,0.000630653,0.920609639,0.009822,-0.0018908723616287,0.0001881518998659,0.14597122503155924,"```json
{
  ""alpha"": 0.000630653,
  ""beta"": 0.920609639,
  ""expected_return"": 0.009822,
  ""ar"": -0.000299
}
```"
AAPL,2024-11-19,2024-12-03,mistral-small-3.2-24b,with_formula,0.0092568023917558,0.0004425011001341,0.7746384139684408,0.008197,0.000632,0.923456,0.004575,-0.0010598023917558,0.00018949889986589997,0.14881758603155926,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.923456,
  ""expected_return"": 0.004575,
  ""ar"": 0.008197
}
```"
AAPL,2024-11-19,2024-12-04,mistral-small-3.2-24b,with_formula,-0.0090672282301205,0.0004425011001341,0.7746384139684408,-0.009985150000000002,0.000630700790511255,0.9200155018938821,0.012000000000000002,-0.0009179217698795025,0.00018819969037715497,0.14537708792544135,"```json
{
  ""alpha"": 0.000630700790511255,
  ""beta"": 0.9200155018938821,
  ""expected_return"": 0.012000000000000002,
  ""ar"": -0.009985150000000002
}
```"
AAPL,2024-11-19,2024-12-05,mistral-small-3.2-24b,with_formula,0.0010492808750108,0.0004425011001341,0.7746384139684408,0.002801,0.00093,0.950214,-0.001678,0.0017517191249892,0.00048749889986590006,0.1755755860315592,"```json
{
  ""alpha"": 0.000930,
  ""beta"": 0.950214,
  ""expected_return"": -0.001678,
  ""ar"": 0.002801
}
```"
AAPL,2024-11-19,2024-12-06,mistral-small-3.2-24b,with_formula,-0.0075375947005361,0.0004425011001341,0.7746384139684408,-0.010144,0.001234,0.987654,0.009321,-0.0026064052994639,0.0007914988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": 0.009321,
  ""ar"": -0.010144
}
```"
AAPL,2024-11-19,2024-12-09,mistral-small-3.2-24b,with_formula,0.0204595153940405,0.0004425011001341,0.7746384139684408,0.015645,0.001123,0.987654,0.000456,-0.0048145153940405,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": 0.000456,
  ""ar"": 0.015645
}
```"
AAPL,2024-11-19,2024-12-11,mistral-small-3.2-24b,with_formula,-0.0192875811913153,0.0004425011001341,0.7746384139684408,-0.021885,0.001123,0.890214,0.016719,-0.002597418808684703,0.0006804988998659001,0.11557558603155915,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.890214,
  ""expected_return"": 0.016719,
  ""ar"": -0.021885
}
```"
AAPL,2024-11-19,2024-12-10,mistral-small-3.2-24b,with_formula,0.0056320188670266,0.0004425011001341,0.7746384139684408,0.004134,0.000939,0.987654,0.000939,-0.0014980188670266,0.0004964988998659,0.21301558603155923,"```json
{
  ""alpha"": 0.000939,
  ""beta"": 0.987654,
  ""expected_return"": 0.000939 + 0.987654 * (-0.002505),
  ""ar"": 0.004134 - (0.000939 + 0.987654 * (-0.002505))
}
```"
AAPL,2024-11-19,2024-12-12,mistral-small-3.2-24b,with_formula,0.0106268706151256,0.0004425011001341,0.7746384139684408,0.012478,0.001123,0.987654,-0.006514,0.0018511293848743997,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": -0.006514,
  ""ar"": 0.012478
}
```"
AAPL,2024-11-19,2024-12-13,mistral-small-3.2-24b,with_formula,-0.0006864719705796,0.0004425011001341,0.7746384139684408,-0.000503,0.000685,0.987654,0.001188,0.00018347197057960003,0.00024249889986589996,0.21301558603155923,"```json
{
  ""alpha"": 0.000685,
  ""beta"": 0.987654,
  ""expected_return"": 0.001188,
  ""ar"": -0.000503
}
```"
AAPL,2024-11-19,2024-12-16,mistral-small-3.2-24b,with_formula,0.0016767363546196,0.0004425011001341,0.7746384139684408,-5.1e-05,0.000632,0.950123,0.011779,-0.0017277363546196,0.00018949889986589997,0.17548458603155925,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.950123,
  ""expected_return"": 0.011779,
  ""ar"": -0.000051
}
```"
AAPL,2024-11-19,2024-12-17,mistral-small-3.2-24b,with_formula,0.0117663503163765,0.0004425011001341,0.7746384139684408,0.008629,0.001123,0.987654,0.001091,-0.0031373503163765,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": 0.001091,
  ""ar"": 0.008629
}
```"
AAPL,2024-11-19,2024-12-18,mistral-small-3.2-24b,with_formula,0.0057317021828689,0.0004425011001341,0.7746384139684408,0.013792,0.001123,0.987654,-0.035214,0.0080602978171311,0.0006804988998659001,0.21301558603155923,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.987654,
  ""expected_return"": -0.035214,
  ""ar"": 0.013792
}
```"
AAPL,2024-12-18,2024-11-19,mistral-small-3.2-24b,with_formula,-0.0068888269495063,0.0004351126615368,0.729336515237182,0.00114,0.001122,0.850321,0.00975,0.0080288269495063,0.0006868873384631999,0.12098448476281798,"```json
{
  ""alpha"": 0.001122,
  ""beta"": 0.850321,
  ""expected_return"": 0.009750,
  ""ar"": 0.001140 - 0.009750
}
```"
AAPL,2024-12-18,2024-11-20,mistral-small-3.2-24b,with_formula,0.0035382581430997,0.0004351126615368,0.729336515237182,0.003054,0.001234,0.987654,0.0001,-0.00048425814309970006,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": 0.000100,
  ""ar"": 0.003054
}
```"
AAPL,2024-12-18,2024-11-21,mistral-small-3.2-24b,with_formula,-0.0027725589367424,0.0004351126615368,0.729336515237182,-0.003367,0.001234,0.987654,0.001271,-0.0005944410632576004,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": 0.001271,
  ""ar"": -0.003367
}
```"
AAPL,2024-12-18,2024-11-22,mistral-small-3.2-24b,with_formula,0.0042717776474397,0.0004351126615368,0.729336515237182,0.003676,0.000635,0.920612,0.002231,-0.0005957776474397,0.00019988733846320006,0.19127548476281797,"```json
{
  ""alpha"": 0.000635,
  ""beta"": 0.920612,
  ""expected_return"": 0.002231,
  ""ar"": 0.003676
}
```"
AAPL,2024-12-18,2024-11-25,mistral-small-3.2-24b,with_formula,0.0106511672106346,0.0004351126615368,0.729336515237182,0.009525,0.0009847,0.9123456,0.003526,-0.0011261672106345991,0.0005495873384632,0.18300908476281796,"```json
{
  ""alpha"": 0.0009847,
  ""beta"": 0.9123456,
  ""expected_return"": 0.003526,
  ""ar"": 0.009525
}
```"
AAPL,2024-12-18,2024-11-26,mistral-small-3.2-24b,with_formula,0.0043968919293848,0.0004351126615368,0.729336515237182,0.002715,0.000632,0.9206,0.006689,-0.0016818919293848,0.00019688733846319999,0.19126348476281796,"```json
{
  ""alpha"": 0.000632,
  ""beta"": 0.9206,
  ""expected_return"": 0.006689,
  ""ar"": 0.002715
}
```"
AAPL,2024-12-18,2024-11-27,mistral-small-3.2-24b,with_formula,0.0033411369374788,0.0004351126615368,0.729336515237182,0.005312,0.001234,0.987654,-0.005865,0.0019708630625212,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": -0.005865,
  ""ar"": 0.005312
}
```"
AAPL,2024-12-18,2024-11-29,mistral-small-3.2-24b,with_formula,0.0037468906050036,0.0004351126615368,0.729336515237182,0.001207,0.001023,0.950612,0.009009,-0.0025398906050035997,0.0005878873384632,0.221275484762818,"```json
{
  ""alpha"": 0.001023,
  ""beta"": 0.950612,
  ""expected_return"": 0.009009,
  ""ar"": 0.001207
}
```"
AAPL,2024-12-18,2024-12-03,mistral-small-3.2-24b,with_formula,0.0094438695420207,0.0004351126615368,0.729336515237182,0.008201,0.000635,0.920612,0.004571,-0.0012428695420206998,0.00019988733846320006,0.19127548476281797,"```json
{
  ""alpha"": 0.000635,
  ""beta"": 0.920612,
  ""expected_return"": 0.004571,
  ""ar"": 0.008201
}
```"
AAPL,2024-12-18,2024-12-02,mistral-small-3.2-24b,with_formula,0.0020371877686944,0.0004351126615368,0.729336515237182,-0.0003,0.000635,0.920612,0.009823,-0.0023371877686944,0.00019988733846320006,0.19127548476281797,"```json
{
  ""alpha"": 0.000635,
  ""beta"": 0.920612,
  ""expected_return"": 0.009823,
  ""ar"": -0.000300
}
```"
AAPL,2024-12-18,2024-12-04,mistral-small-3.2-24b,with_formula,-0.0084686892973026,0.0004351126615368,0.729336515237182,-0.012968,0.001607,0.800324,0.014452,-0.0044993107026974,0.0011718873384631999,0.07098748476281802,"```json
{
  ""alpha"": 0.001607,
  ""beta"": 0.800324,
  ""expected_return"": 0.014452,
  ""ar"": -0.012968
}
```"
AAPL,2024-12-18,2024-12-05,mistral-small-3.2-24b,with_formula,0.0009766497370942,0.0004351126615368,0.729336515237182,0.002289,0.001234,0.987654,-0.001543,0.0013123502629057999,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": -0.001543,
  ""ar"": 0.002289
}
```"
AAPL,2024-12-18,2024-12-06,mistral-small-3.2-24b,with_formula,-0.0071634042331858,0.0004351126615368,0.729336515237182,-0.008169,0.001006,0.850123,0.007346,-0.0010055957668141996,0.0005708873384631999,0.12078648476281795,"```json
{
  ""alpha"": 0.001006,
  ""beta"": 0.850123,
  ""expected_return"": 0.007346,
  ""ar"": -0.008169
}
```"
AAPL,2024-12-18,2024-12-09,mistral-small-3.2-24b,with_formula,0.0201861472394518,0.0004351126615368,0.729336515237182,0.011365,0.001623,0.9206,0.004736,-0.0088211472394518,0.0011878873384632,0.19126348476281796,"```json
{
  ""alpha"": 0.001623,
  ""beta"": 0.9206,
  ""expected_return"": 0.004736,
  ""ar"": 0.011365
}
```"
AAPL,2024-12-18,2024-12-10,mistral-small-3.2-24b,with_formula,0.0055259058237533,0.0004351126615368,0.729336515237182,0.003133,0.001234,0.987654,0.001001,-0.0023929058237533002,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": 0.001001,
  ""ar"": 0.003133
}
```"
AAPL,2024-12-18,2024-12-11,mistral-small-3.2-24b,with_formula,-0.0184802216748786,0.0004351126615368,0.729336515237182,-0.019321,0.001602,0.802345,0.014155,-0.0008407783251214024,0.0011668873384631999,0.07300848476281796,"```json
{
  ""alpha"": 0.001602,
  ""beta"": 0.802345,
  ""expected_return"": 0.014155,
  ""ar"": -0.019321
}
```"
AAPL,2024-12-18,2024-12-13,mistral-small-3.2-24b,with_formula,-0.0006247270541371,0.0004351126615368,0.729336515237182,-0.000579,0.000685,0.98,0.001264,4.572705413710004e-05,0.0002498873384632,0.25066348476281797,"```json
{
  ""alpha"": 0.000685,
  ""beta"": 0.98,
  ""expected_return"": 0.001264,
  ""ar"": -0.000579
}
```"
AAPL,2024-12-18,2024-12-12,mistral-small-3.2-24b,with_formula,0.0103356723915074,0.0004351126615368,0.729336515237182,0.011562,0.001122,0.850321,-0.005598,0.0012263276084925993,0.0006868873384631999,0.12098448476281798,"```json
{
  ""alpha"": 0.001122,
  ""beta"": 0.850321,
  ""expected_return"": -0.005598,
  ""ar"": 0.011562
}
```"
AAPL,2024-12-18,2024-12-16,mistral-small-3.2-24b,with_formula,0.0022460469949187,0.0004351126615368,0.729336515237182,0.000283,0.001123,0.923456,0.011445,-0.0019630469949187004,0.0006878873384632,0.19411948476281804,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.923456,
  ""expected_return"": 0.011445,
  ""ar"": 0.000283
}
```"
AAPL,2024-12-18,2024-12-17,mistral-small-3.2-24b,with_formula,0.0116281582277195,0.0004351126615368,0.729336515237182,0.00972,0.001122,0.850321,0.001122,-0.0019081582277195013,0.0006868873384631999,0.12098448476281798,"```json
{
  ""alpha"": 0.001122,
  ""beta"": 0.850321,
  ""expected_return"": 0.001122 + 0.850321 * (-0.003214),
  ""ar"": 0.009720 - (0.001122 + 0.850321 * (-0.003214))
}
```"
AAPL,2024-12-18,2024-12-18,mistral-small-3.2-24b,with_formula,0.0041252424425613,0.0004351126615368,0.729336515237182,0.01064,0.001,0.9,-0.032062,0.0065147575574387,0.0005648873384632,0.170663484762818,"```json
{
  ""alpha"": 0.001000,
  ""beta"": 0.900000,
  ""expected_return"": -0.032062,
  ""ar"": 0.010640
}
```"
AAPL,2024-12-18,2024-12-19,mistral-small-3.2-24b,with_formula,0.0073286372295893,0.0004351126615368,0.729336515237182,0.007099,0.000923,0.902131,-8.5e-05,-0.00022963722958929938,0.0004878873384632,0.172794484762818,"```json
{
  ""alpha"": 0.000923,
  ""beta"": 0.902131,
  ""expected_return"": -0.000085,
  ""ar"": 0.007099
}
```"
AAPL,2024-12-18,2024-12-20,mistral-small-3.2-24b,with_formula,0.0108577295128806,0.0004351126615368,0.729336515237182,0.008463,0.001123,0.923456,0.010353,-0.002394729512880601,0.0006878873384632,0.19411948476281804,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.923456,
  ""expected_return"": 0.010353,
  ""ar"": 0.008463
}
```"
AAPL,2024-12-18,2024-12-23,mistral-small-3.2-24b,with_formula,-0.0045352440987934,0.0004351126615368,0.729336515237182,-0.006996,0.001234,0.987654,0.010061,-0.0024607559012066,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": 0.010061,
  ""ar"": -0.006996
}
```"
AAPL,2024-12-18,2024-12-24,mistral-small-3.2-24b,with_formula,0.0012181247220711,0.0004351126615368,0.729336515237182,-0.001275,0.001123,0.852142,0.012753,-0.0024931247220711,0.0006878873384632,0.12280548476281794,"```json
{
  ""alpha"": 0.001123,
  ""beta"": 0.852142,
  ""expected_return"": 0.012753,
  ""ar"": -0.001275
}
```"
AAPL,2024-12-18,2024-12-26,mistral-small-3.2-24b,with_formula,0.0031328193553922,0.0004351126615368,0.729336515237182,0.002701,0.001023,0.950389,0.000475,-0.0004318193553922,0.0005878873384632,0.22105248476281802,"```json
{
  ""alpha"": 0.001023,
  ""beta"": 0.950389,
  ""expected_return"": 0.000475,
  ""ar"": 0.002701
}
```"
AAPL,2024-12-18,2024-12-27,mistral-small-3.2-24b,with_formula,-0.0028091173835811,0.0004351126615368,0.729336515237182,0.001069,0.001,0.9,-0.014311,0.0038781173835811,0.0005648873384632,0.170663484762818,"```json
{
  ""alpha"": 0.001000,
  ""beta"": 0.900000,
  ""expected_return"": -0.014311,
  ""ar"": 0.001069
}
```"
AAPL,2024-12-18,2024-12-30,mistral-small-3.2-24b,with_formula,-0.0049991692863191,0.0004351126615368,0.729336515237182,-0.002527,0.001,0.9,-0.010736,0.0024721692863190997,0.0005648873384632,0.170663484762818,"```json
{
  ""alpha"": 0.001000,
  ""beta"": 0.900000,
  ""expected_return"": -0.010736,
  ""ar"": -0.002527
}
```"
AAPL,2024-12-18,2024-12-31,mistral-small-3.2-24b,with_formula,-0.0009057930409651,0.0004351126615368,0.729336515237182,0.001871,0.001234,0.987654,-0.008929,0.0027767930409651,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": -0.008929,
  ""ar"": 0.001871
}
```"
AAPL,2024-12-18,2025-01-02,mistral-small-3.2-24b,with_formula,-0.0255379114462024,0.0004351126615368,0.729336515237182,-0.024836,0.001,0.9,-0.0014,0.0007019114462024009,0.0005648873384632,0.170663484762818,"```json
{
  ""alpha"": 0.001000,
  ""beta"": 0.900000,
  ""expected_return"": -0.001400,
  ""ar"": -0.024836
}
```"
AAPL,2024-12-18,2025-01-03,mistral-small-3.2-24b,with_formula,-0.015339503596871,0.0004351126615368,0.729336515237182,-0.019479,0.001234,0.987654,0.01747,-0.004139496403129,0.0007988873384632,0.258317484762818,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.987654,
  ""expected_return"": 0.017470,
  ""ar"": -0.019479
}
```"
AAPL,2024-12-18,2025-01-06,mistral-small-3.2-24b,with_formula,-0.0027395425431881,0.0004351126615368,0.729336515237182,-0.00434,0.001234,0.890123,0.011079,-0.0016004574568119,0.0007988873384632,0.16078648476281798,"```json
{
  ""alpha"": 0.001234,
  ""beta"": 0.890123,
  ""expected_return"": 0.011079,
  ""ar"": -0.004340
}
```"
AAPL,2024-12-18,2025-01-07,mistral-small-3.2-24b,with_formula,0.00195612311255,0.0004351126615368,0.729336515237182,0.004612,0.001,0.9,-0.016,0.00265587688745,0.0005648873384632,0.170663484762818,"```json
{
  ""alpha"": 0.001000,
  ""beta"": 0.900000,
  ""expected_return"": -0.016000,
  ""ar"": 0.004612
}
```"
