ticker,event_date,event_type,alpha,beta,CAR_pre20_pre1,CAR_0_1,CAR_0_5,CAR_0_10,CAR_0_20,CAR_pre20_20,source,model,prompt_variant,llm_alpha,llm_beta,traditional_alpha,traditional_beta,traditional_CAR_pre20_pre1,traditional_CAR_0_1,traditional_CAR_0_5,traditional_CAR_0_10,traditional_CAR_0_20,traditional_CAR_pre20_20
ANET,2024-11-06,S - Sale+OE,0.0011803450989071,1.6828953727050893,,-0.0142887186691086,-0.0979732240223102,-0.107007712511964,-0.07013866135684022,,traditional,,,,,,,,,,,,
ANET,2024-11-08,S - Sale,0.0012599988364086,1.6890345906805542,,-0.073702743728144,-0.0858300881235829,-0.1148373415899809,,,traditional,,,,,,,,,,,,
ANET,2024-11-25,S - Sale,0.0007418317266119,1.670769113514273,,-0.011549311712256299,-0.022954744500368496,,,,traditional,,,,,,,,,,,,
ANET,2024-12-04,S - Sale,0.0008333655412808,1.6487746930001688,,0.010526282798978201,-0.002504232176587299,,,,traditional,,,,,,,,,,,,
ANET,2024-12-10,S - Sale+OE,0.0005252028470818,1.6441868698638324,0.0470157800475954,-0.0133455950039247,0.0425700902301404,0.0747724894706233,0.0670386012247638,0.1140543812723592,traditional,,,,,,,,,,,,
ANET,2024-12-11,S - Sale,0.0004507379127048,1.6452940376477665,,0.0010073272393725007,0.066110166170998,0.0825422253567657,0.08133952637804469,,traditional,,,,,,,,,,,,
ANET,2025-01-06,S - Sale,0.0007781428068155,1.6177593805759165,0.02503852898080569,0.010746735106136,0.028214251997365998,0.042822542298365504,,,traditional,,,,,,,,,,,,
ANET,2025-01-08,S - Sale+OE,0.0009059650755034,1.6048969621809726,0.046978858532792295,0.0018915171030887,0.007380046180152901,0.021489715491605003,-0.07855630273546968,-0.03157744420267738,traditional,,,,,,,,,,,,
ANET,2025-01-23,S - Sale,0.0008693687630442,1.5962104543537283,,-0.002370535096185701,-0.1487367553116434,-0.0627098481412071,,,traditional,,,,,,,,,,,,
ANET,2025-02-05,S - Sale,0.0010858703999143,1.567163581687534,,0.0131602525166698,0.0595516997233771,-0.0846943477378875,,,traditional,,,,,,,,,,,,
ANET,2025-02-10,S - Sale+OE,0.0009524262913552,1.5675948979603551,0.017733159625631323,-0.0249715325105345,-0.1451409162393363,-0.17305336896257123,-0.19054205092208584,-0.17280889129645455,traditional,,,,,,,,,,,,
ANET,2025-02-18,S - Sale,0.0012455236797628,1.5261529243692966,,-0.029819905700143007,,,,,traditional,,,,,,,,,,,,
ANET,2025-02-21,S - Sale,0.0014832938683011,1.5274384913152723,,-0.0172655677926525,,,,,traditional,,,,,,,,,,,,
ANET,2025-02-25,S - Sale,0.0014339550817876,1.5215197676418115,,,,,,,traditional,,,,,,,,,,,,
ANET,2025-02-26,S - Sale,0.0004391535434142,1.715264307228406,,0.0302260771777342,,,,,traditional,,,,,,,,,,,,
ANET,2025-02-28,S - Sale,0.0007091845719991,1.7262914563369145,,-0.0127396880856385,,,,,traditional,,,,,,,,,,,,
ANET,2025-03-05,S - Sale,0.0013009134471699,1.6978105656907598,,0.0040652757537106,-0.0237460840406784,0.017552655603783905,0.0007709490807934049,,traditional,,,,,,,,,,,,
ANET,2025-03-10,S - Sale+OE,0.0013205226864556,1.684160252502969,-0.0962618407054132,0.0185012264145064,0.0379229302535265,0.032080109107575694,-0.00046435149570481227,-0.096726192201118,traditional,,,,,,,,,,,,
ANET,2025-04-03,S - Sale,-0.0001358442261905,1.737299954299239,-0.0246597038239473,-0.0026971917852929,0.11173260372218369,,,,traditional,,,,,,,,,,,,
ANET,2025-04-24,S - Sale,0.0006471690996386,1.7093230582180865,,0.0290709807867773,0.056097076232134196,0.1269309518317109,,,traditional,,,,,,,,,,,,
ANET,2025-05-05,S - Sale,0.0002657920504109,1.7150609977139388,,0.024344102499621798,-0.046300382136364004,-0.05030738591291009,,,traditional,,,,,,,,,,,,
ANET,2025-05-08,S - Sale+OE,0.000667363230599,1.6832368651083909,0.04780495003903921,-0.0185445833645338,0.00023427454187960328,-0.0278133103337238,-0.06111474108816939,-0.013309791049130194,traditional,,,,,,,,,,,,
ANET,2025-05-23,S - Sale,-0.0001312934302679,1.411248825090195,,-0.0005036904435529,-0.010426022695597299,-0.0771917214177906,-0.0771917214177906,,traditional,,,,,,,,,,,,
APP,2024-11-14,S - Sale,0.0052496788412725,1.790826633407075,0.5266060746157786,0.0660967520480322,0.12780086233131538,,,,traditional,,,,,,,,,,,,
APP,2024-11-25,S - Sale+OE,0.005645434092628,1.7787373733261114,,-0.036543263629009,-0.030733319203220998,0.02386597479608371,,,traditional,,,,,,,,,,,,
APP,2024-11-26,S - Sale,0.0056515485356384,1.780479745603594,,0.0162876745605475,,,,,traditional,,,,,,,,,,,,
APP,2024-11-29,S - Sale,0.0058637167303406,1.7815661121738136,,0.0043241523029613,,,,,traditional,,,,,,,,,,,,
APP,2024-12-02,S - Sale,0.0059638743420886,1.753180256328443,,,,,,,traditional,,,,,,,,,,,,
APP,2024-12-03,S - Sale,0.0056299355231269,1.7307127827252755,,0.0550183116373581,,,,,traditional,,,,,,,,,,,,
APP,2024-12-05,S - Sale,0.0056697197226424,1.784389787610534,,0.050905439669666805,,,,,traditional,,,,,,,,,,,,
APP,2024-12-11,S - Sale,0.008221144185201,1.9660650247586071,,,,,,,traditional,,,,,,,,,,,,
APP,2024-12-23,S - Sale,0.0087896627510719,1.8684257337153076,,-0.058543249166952804,-0.0662811872201503,-0.02896786685736631,-0.12942277546850658,,traditional,,,,,,,,,,,,
APP,2025-02-24,S - Sale,0.0067722007687919,2.023796673133366,0.06332330605601874,-0.0546826514883293,-0.1944562247664855,-0.3439905898789989,,,traditional,,,,,,,,,,,,
APP,2025-03-04,S - Sale+OE,0.0070955386584878,2.0121794269739866,-0.015617065671433186,-0.0946811543293582,-0.2123377521939615,-0.10614271748983711,-0.03854509634745279,-0.054162162018886045,traditional,,,,,,,,,,,,
APP,2025-03-12,S - Sale,0.0071549065059788,2.0043976937703687,,0.0558816364239738,0.1076218326347484,0.1116503994398891,0.02432374156579732,,traditional,,,,,,,,,,,,
APP,2025-05-14,S - Sale+OE,0.0075052981272725,1.9661744026846537,0.0420723461536686,,,,,,traditional,,,,,,,,,,,,
APP,2025-05-21,S - Sale,0.0076859356894311,1.9661635903302104,,,,,,,traditional,,,,,,,,,,,,
APP,2025-05-28,S - Sale,0.0083857525463368,1.9807877986041984,,-0.005313047783206799,0.015540673191688,0.015540673191688,0.015540673191688,,traditional,,,,,,,,,,,,
AVGO,2024-12-19,S - Sale,-0.0001510245620394,1.991140394042534,0.3421729072400738,-0.0305786058689864,0.010064382957143705,,,,traditional,,,,,,,,,,,,
AVGO,2024-12-26,S - Sale,-0.0001202351392945,1.99578591978406,,,,,,,traditional,,,,,,,,,,,,
AVGO,2024-12-27,S - Sale,-0.0001396460735073,1.991985854619899,,0.0151098459962412,0.0157423333735358,,,,traditional,,,,,,,,,,,,
AVGO,2025-01-06,S - Sale,-0.0003282533306879,2.022809473072666,,-0.002477498219797699,,,,,traditional,,,,,,,,,,,,
AVGO,2025-01-08,S - Sale,-0.000189499780971,2.029831877849259,,0.0042445043240925,,,,,traditional,,,,,,,,,,,,
AVGO,2025-01-10,S - Sale,-0.000135536536396,2.0270035738089707,,0.0113445815703541,-0.009080911798420098,0.019746577413463404,-0.0636225518091956,,traditional,,,,,,,,,,,,
AVGO,2025-03-26,S - Sale,0.0011793006297356,2.125369245382785,0.006200207971960019,-0.036072983969384104,,,,,traditional,,,,,,,,,,,,
AVGO,2025-03-28,S - Sale,0.0013333763897508,2.1445314033297724,,0.0399216993349331,0.019310850902266898,0.1643984310058137,,,traditional,,,,,,,,,,,,
AVGO,2025-04-15,S - Sale,0.0017665454863852,2.066122170484612,,,,,,,traditional,,,,,,,,,,,,
AVGO,2025-04-16,S - Sale,0.0018108729204564,2.06331558337722,,0.0173013897394166,0.0401813182311435,-0.007984349479799598,-0.016756617805123997,,traditional,,,,,,,,,,,,
AVGO,2025-05-16,S - Sale,0.0017909778970052,1.75170502084336,0.0011357843315327031,-0.028167362751989,0.002379533477493201,0.006949514861808201,0.021723218059604102,0.022859002391136803,traditional,,,,,,,,,,,,
CRM,2024-11-04,S - Sale,-0.0002485260519726,0.929880966015328,0.027466471510268303,-0.0002860663834222,0.038381828417925604,0.07997269893158898,0.11792530867433867,0.14539178018460697,traditional,,,,,,,,,,,,
CRM,2024-11-06,S - Sale+OE,-0.0001753110686006,0.9355006263869596,0.021419561134295405,0.0029161918524337,0.0992248080285969,0.081382767593219,,,traditional,,,,,,,,,,,,
CRM,2024-11-22,S - Sale+OE,-0.0002770914998133,0.8994962508225997,,0.0173800882391304,,,,,traditional,,,,,,,,,,,,
CRM,2024-11-25,S - Sale+OE,-0.0002576828388638,0.8998749950899376,,-0.0040565805046983,-0.044081207669520096,0.031193998783352418,0.003185076062682618,,traditional,,,,,,,,,,,,
CRM,2024-11-26,S - Sale,-0.0003515736661199,0.9016139480841596,0.10984326826856569,-0.0259715885094863,-0.033139981184120204,0.0372066423118302,0.012411003077946098,0.12225427134651182,traditional,,,,,,,,,,,,
CRM,2024-12-23,S - Sale+OE,0.0001614375749192,0.8923682328180371,,-0.0188309759906121,,,,,traditional,,,,,,,,,,,,
CRM,2024-12-27,S - Sale,0.0002981808816668,0.8970461862449604,,0.0034998379631301,0.0094982001865058,-0.028307822688282504,-0.03856663345085421,,traditional,,,,,,,,,,,,
CRM,2025-01-03,S - Sale+OE,-2.6356766349771785e-05,0.8894438385172407,,-0.0089249997279469,-0.0205769919593865,-0.026470742633033898,,,traditional,,,,,,,,,,,,
CRM,2025-01-16,S - Sale+OE,-3.780094955562277e-05,0.9242801273279077,,0.00495423597485,0.006056932375436299,,,,traditional,,,,,,,,,,,,
CRM,2025-01-23,S - Sale+OE,-8.127236070218575e-05,0.9005155666024098,,0.006432117705208,0.09261139201225271,0.046257935681860624,,,traditional,,,,,,,,,,,,
CRM,2025-02-19,S - Sale+OE,-0.0002515239118905,0.8803710684654722,,-0.0282972154675455,,,,,traditional,,,,,,,,,,,,
CRM,2025-02-24,S - Sale+OE,-0.000142234686219,0.8653756089952731,,,,,,,traditional,,,,,,,,,,,,
CRM,2025-02-25,S - Sale+OE,-0.0001274996510133,0.8649059443854696,,0.0065436627075437,-0.013699037963539202,,,,traditional,,,,,,,,,,,,
CRM,2025-02-26,S - Sale,0.0002729660495307,0.7933611151786093,-0.10336478875414629,-0.0162101405250356,-0.014866870706409501,-0.044384699540980704,-0.029004153538656492,-0.1323689422928028,traditional,,,,,,,,,,,,
CRM,2025-03-03,P - Purchase,0.0002401503187457,0.8133863030727626,-0.0596174084167616,-0.011745142302861201,-0.024096846827525102,-0.0230515628610531,-0.014684989286457197,-0.0743023977032188,traditional,,,,,,,,,,,,
CRM,2025-03-04,S - Sale+OE,0.0005584590739384,0.7750410260482901,,-0.013116540909150601,-0.0308053270109509,-0.025496093929492602,,,traditional,,,,,,,,,,,,
CRM,2025-03-18,S - Sale+OE,0.0002226026767691,0.7834839358631493,,-0.0029150234192467997,-0.0004322188370573998,,,,traditional,,,,,,,,,,,,
CRM,2025-03-25,S - Sale+OE,0.0001668075141885,0.7937521933235006,,-0.0049061528975987995,-0.0191191163773469,-0.0500123024999817,-0.0568935122801043,,traditional,,,,,,,,,,,,
CRM,2025-03-27,S - Sale,0.0001226918416247,0.7937127380344157,-0.010544647305927704,-0.0141260075488591,-0.0193023979459108,-0.044802634022193304,-0.0453975088095202,-0.0559421561154479,traditional,,,,,,,,,,,,
CRM,2025-04-04,P - Purchase,-3.138501284279582e-05,0.7993075221353338,-0.03334558383447186,-0.0101634739404262,0.009330979430826399,-0.016327895352234303,0.0094744849537617,-0.023871098880710144,traditional,,,,,,,,,,,,
CRM,2025-04-17,S - Sale,0.00116768454365,0.7714731581323939,-0.054468034021757095,-0.0105145040452762,-0.0283532572863174,0.0157577336571513,,,traditional,,,,,,,,,,,,
CRM,2025-04-24,S - Sale+OE,0.0008974196845098,0.7785108360111541,-0.037056167323733104,0.0356997171157983,0.030120148452391,0.031765756687279496,0.031469924563525396,-0.005586242760207705,traditional,,,,,,,,,,,,
CRM,2025-05-05,S - Sale,0.0008898827422867,0.8331406776511464,,0.0053950184305704,-0.0007185444261972006,-0.0030631031857457983,-0.0536208192702515,,traditional,,,,,,,,,,,,
CRM,2025-05-15,S - Sale+OE,0.00040644880209,0.8038415142416209,0.0010051682139231976,-0.0021093683201933,-0.010656296544216199,,,,traditional,,,,,,,,,,,,
CRM,2025-05-23,S - Sale+OE,0.0005611221031829,0.8385073853046037,,-0.0285148416698682,-0.0353402001435397,-0.07584703563308681,-0.07584703563308681,,traditional,,,,,,,,,,,,
CRM,2025-05-28,S - Sale,0.0006716060450855,0.8411716428089668,-0.07803355573354209,-0.0375280977876582,-0.0412828257952821,-0.0412828257952821,-0.0412828257952821,-0.1193163815288242,traditional,,,,,,,,,,,,
CRWD,2024-11-08,S - Sale,8.199959268207185e-05,1.355010556494922,0.009450615556669893,-0.003567178550997,0.0535726814167607,,,,traditional,,,,,,,,,,,,
CRWD,2024-11-15,S - Sale,6.268494216795301e-05,1.3427958548585788,,0.0078832771176277,0.026866591532685294,0.05963304201899938,,,traditional,,,,,,,,,,,,
CRWD,2024-12-02,S - Sale+OE,-0.0005684758921738,1.3222866373424398,0.026121103789285505,-0.0054077959904692005,,,,,traditional,,,,,,,,,,,,
CRWD,2024-12-04,S - Sale,-0.0006164791321902,1.320442152750048,,0.0288077786909282,-0.0032021161467355,0.027638751186783602,,,traditional,,,,,,,,,,,,
CRWD,2024-12-06,S - Sale+OE,-0.0006324086970476,1.3271094291969066,,-0.0078928336136815,-0.023435592887334593,0.03785385903525281,,,traditional,,,,,,,,,,,,
CRWD,2024-12-16,S - Sale,-0.0003405853484053,1.3272597618514794,,0.012972011098993399,0.013958298455800898,,,,traditional,,,,,,,,,,,,
CRWD,2024-12-18,S - Sale+OE,-0.0002330631999588,1.3247608804438462,,-0.018047306648015203,-0.014364077763314703,-0.028769071573709004,0.00282346295396183,,traditional,,,,,,,,,,,,
CRWD,2024-12-26,S - Sale,-0.0002774494361354,1.3151258688632392,,-0.008719611553925,-0.017069603353346695,,,,traditional,,,,,,,,,,,,
CRWD,2025-01-03,S - Sale,-0.0007148068048825,1.3271679454693537,,0.0108770186322428,0.0219058563013422,0.0013455528291643985,,,traditional,,,,,,,,,,,,
CRWD,2025-01-16,S - Sale,-0.0004154956528183,1.3171740248813184,,-0.021177293552708098,-0.0028966878781286967,0.008595922360973104,0.140205490851795,,traditional,,,,,,,,,,,,
CRWD,2025-02-06,S - Sale,-0.0003999360244548,1.3515186215763384,0.1234951736543939,0.0227548135564148,,,,,traditional,,,,,,,,,,,,
CRWD,2025-02-11,S - Sale,-0.0003597179471223,1.3482306280593654,,0.0183852746070281,0.032896468400749106,,,,traditional,,,,,,,,,,,,
CRWD,2025-02-18,S - Sale,-0.0001384757449036,1.3572635697620643,,,,,,,traditional,,,,,,,,,,,,
CRWD,2025-02-19,S - Sale,-0.0003785674396263,1.3433061092657836,,-0.036523937529413096,-0.09429045904585309,-0.065714073407007,,,traditional,,,,,,,,,,,,
CRWD,2025-03-04,S - Sale,0.000350566995001,1.350434918497951,,-0.0596221287957466,-0.12400522528121169,-0.026396156310292785,,,traditional,,,,,,,,,,,,
CRWD,2025-03-17,S - Sale,0.0008570875826888,1.335684698453828,,0.0437819690405774,0.0181800488775036,,,,traditional,,,,,,,,,,,,
CRWD,2025-03-25,S - Sale,0.0002777455728399,1.3731209850116084,,0.019038059081204102,0.024030848099852203,,,,traditional,,,,,,,,,,,,
CRWD,2025-04-02,S - Sale,0.0005225696683759,1.355899635147429,,0.028395750528516,0.039218388652578,,,,traditional,,,,,,,,,,,,
CRWD,2025-04-08,S - Sale,-0.0004762244052227,1.3350331393225392,,0.0323241838179098,0.0636522287286223,,,,traditional,,,,,,,,,,,,
CRWD,2025-04-10,S - Sale+OE,9.863483081094496e-05,1.342957204079782,0.0707976460224893,0.0303566277983172,0.061582188393990704,0.0601785913832316,0.1025073522663832,0.1733049982888725,traditional,,,,,,,,,,,,
CRWD,2025-04-16,S - Sale,0.0003766507086839,1.3689103424978248,,-0.0011306191777236008,-0.0010025042068981008,,,,traditional,,,,,,,,,,,,
CRWD,2025-04-22,S - Sale,0.0008252247589246,1.3480880213041404,,-0.0090115881902555,0.0348713758078452,,,,traditional,,,,,,,,,,,,
CRWD,2025-04-28,S - Sale,0.0003653260422428,1.3057068001525232,,0.0078346099435944,,,,,traditional,,,,,,,,,,,,
CRWD,2025-05-02,S - Sale,0.0002358478289614,1.3032768802721133,,0.0002616344206617,,,,,traditional,,,,,,,,,,,,
CRWD,2025-05-06,S - Sale,0.0002677008340589,1.2828837200710614,,-0.040207883532875896,-0.08221242283245339,-0.1044429805170245,-0.0366632145234195,,traditional,,,,,,,,,,,,
