ticker,event_date,date,AR
AAPL,2025-04-25 00:00:00,2025-05-05 00:00:00,-0.026997557054197846
AAPL,2025-04-25 00:00:00,2025-05-06 00:00:00,0.0033922567734206376
AAPL,2025-04-25 00:00:00,2025-05-07 00:00:00,-0.01384117479717532
AAPL,2025-04-25 00:00:00,2025-05-08 00:00:00,-0.0015595316948440931
AAPL,2025-04-25 00:00:00,2025-05-09 00:00:00,0.004645525620760988
AAPL,2025-04-25 00:00:00,2025-05-12 00:00:00,0.03297734123429
AAPL,2025-04-25 00:00:00,2025-05-13 00:00:00,-0.0014125656164052265
AAPL,2025-04-25 00:00:00,2025-05-14 00:00:00,-0.008302075281251195
AAPL,2025-04-25 00:00:00,2025-05-15 00:00:00,-0.0035098593731228266
AAPL,2025-04-25 00:00:00,2025-05-16 00:00:00,-0.005005983689101343
AAPL,2025-04-25 00:00:00,2025-05-19 00:00:00,-0.01248462157726617
AAPL,2025-04-25 00:00:00,2025-05-20 00:00:00,-0.007211365417037072
AAPL,2025-04-25 00:00:00,2025-05-21 00:00:00,-0.014051172445640709
AAPL,2025-04-25 00:00:00,2025-05-22 00:00:00,-0.0061175403292277305
AAPL,2025-04-25 00:00:00,2025-05-23 00:00:00,-0.02405790944604112
AAPL,2025-05-14 00:00:00,2025-04-15 00:00:00,-0.0015166973804952722
AAPL,2025-05-14 00:00:00,2025-04-16 00:00:00,-0.01045559404167978
AAPL,2025-05-14 00:00:00,2025-04-17 00:00:00,0.015032525782034538
AAPL,2025-05-14 00:00:00,2025-04-21 00:00:00,0.0042797027665545835
AAPL,2025-05-14 00:00:00,2025-04-22 00:00:00,0.008749125618494655
AAPL,2025-05-14 00:00:00,2025-04-23 00:00:00,0.0009312897931626901
AAPL,2025-05-14 00:00:00,2025-04-24 00:00:00,-0.007213995183290349
AAPL,2025-05-14 00:00:00,2025-04-25 00:00:00,-0.007505830592816742
AAPL,2025-05-14 00:00:00,2025-04-28 00:00:00,0.0049098862379440555
AAPL,2025-05-14 00:00:00,2025-04-29 00:00:00,-0.00011559736687840553
AAPL,2025-05-14 00:00:00,2025-04-30 00:00:00,0.0068064729687061214
AAPL,2025-05-14 00:00:00,2025-05-01 00:00:00,-0.010361786330943012
AAPL,2025-05-14 00:00:00,2025-05-02 00:00:00,-0.05150793430479782
AAPL,2025-05-14 00:00:00,2025-05-05 00:00:00,-0.02464062805264918
AAPL,2025-05-14 00:00:00,2025-05-06 00:00:00,0.006060212184378364
AAPL,2025-05-14 00:00:00,2025-05-07 00:00:00,-0.014039708271233829
AAPL,2025-05-14 00:00:00,2025-05-08 00:00:00,-0.0037609461796958756
AAPL,2025-05-14 00:00:00,2025-05-09 00:00:00,0.005125191353449143
AAPL,2025-05-14 00:00:00,2025-05-12 00:00:00,0.022541132932713405
AAPL,2025-05-14 00:00:00,2025-05-13 00:00:00,-0.004976010616473557
AAPL,2025-05-14 00:00:00,2025-05-14 00:00:00,-0.009619181329348575
AAPL,2025-05-14 00:00:00,2025-05-15 00:00:00,-0.002566500525269196
AAPL,2025-05-14 00:00:00,2025-05-16 00:00:00,-0.005814449139160224
AAPL,2025-05-14 00:00:00,2025-05-19 00:00:00,-0.012051091658095972
AAPL,2025-05-14 00:00:00,2025-05-20 00:00:00,-0.005769166771768654
AAPL,2025-05-14 00:00:00,2025-05-21 00:00:00,-0.010014497250053258
AAPL,2025-05-14 00:00:00,2025-05-22 00:00:00,-0.006334136031387106
AAPL,2025-05-14 00:00:00,2025-05-23 00:00:00,-0.02106350697556124
AAPL,2025-05-14 00:00:00,2025-05-27 00:00:00,0.0022272127549945488
AAPL,2025-05-14 00:00:00,2025-05-28 00:00:00,0.005715073286697558
AAPL,2025-05-14 00:00:00,2025-05-29 00:00:00,-0.006100600474776505
AAPL,2025-05-14 00:00:00,2025-05-30 00:00:00,0.007418132047950463
ADBE,2024-12-10 00:00:00,2024-11-11 00:00:00,0.021154266577751213
ADBE,2024-12-10 00:00:00,2024-11-12 00:00:00,0.04609674518387509
ADBE,2024-12-10 00:00:00,2024-11-13 00:00:00,0.015592206403441713
ADBE,2024-12-10 00:00:00,2024-11-14 00:00:00,0.0022357686736916406
ADBE,2024-12-10 00:00:00,2024-11-15 00:00:00,-0.029569006910326327
ADBE,2024-12-10 00:00:00,2024-11-18 00:00:00,-0.010775022598716492
ADBE,2024-12-10 00:00:00,2024-11-19 00:00:00,-0.00658836376894924
ADBE,2024-12-10 00:00:00,2024-11-20 00:00:00,0.002572271641234172
ADBE,2024-12-10 00:00:00,2024-11-21 00:00:00,0.011474282083795908
ADBE,2024-12-10 00:00:00,2024-11-22 00:00:00,0.01577649162407075
ADBE,2024-12-10 00:00:00,2024-11-25 00:00:00,0.012469808216207402
ADBE,2024-12-10 00:00:00,2024-11-26 00:00:00,0.00931782620685541
ADBE,2024-12-10 00:00:00,2024-11-27 00:00:00,-0.015330979331243564
ADBE,2024-12-10 00:00:00,2024-11-29 00:00:00,-0.0006318629906666802
ADBE,2024-12-10 00:00:00,2024-12-02 00:00:00,-0.005646260883797193
ADBE,2024-12-10 00:00:00,2024-12-03 00:00:00,-0.0013186466453408347
ADBE,2024-12-10 00:00:00,2024-12-04 00:00:00,0.03020680190676561
ADBE,2024-12-10 00:00:00,2024-12-05 00:00:00,0.0065510863885488695
ADBE,2024-12-10 00:00:00,2024-12-06 00:00:00,0.0225210535688995
ADBE,2024-12-10 00:00:00,2024-12-09 00:00:00,-0.0020897600081859497
ADBE,2024-12-10 00:00:00,2024-12-10 00:00:00,0.0023342658497206258
ADBE,2024-12-10 00:00:00,2024-12-11 00:00:00,-0.007542768740038583
ADBE,2024-12-10 00:00:00,2024-12-12 00:00:00,-0.1295928078053156
ADBE,2024-12-10 00:00:00,2024-12-13 00:00:00,-0.017972935057481012
ADBE,2024-12-10 00:00:00,2024-12-16 00:00:00,-0.017375955670557844
ADBE,2024-12-10 00:00:00,2024-12-17 00:00:00,-0.00912176403311059
ADBE,2024-12-10 00:00:00,2024-12-18 00:00:00,0.000869848870485801
ADBE,2024-12-10 00:00:00,2024-12-19 00:00:00,-0.006170084032357031
ADBE,2024-12-10 00:00:00,2024-12-20 00:00:00,0.015651952218209725
ADBE,2024-12-10 00:00:00,2024-12-23 00:00:00,-0.007261800048019951
ADBE,2024-12-10 00:00:00,2024-12-24 00:00:00,-0.006642963765008518
ADBE,2024-12-10 00:00:00,2024-12-26 00:00:00,0.007262023481745684
ADBE,2024-12-10 00:00:00,2024-12-27 00:00:00,0.006061112399893027
ADBE,2024-12-10 00:00:00,2024-12-30 00:00:00,0.010243155319475138
ADBE,2024-12-10 00:00:00,2024-12-31 00:00:00,0.00684855031980554
ADBE,2024-12-10 00:00:00,2025-01-02 00:00:00,-0.00512590637665087
ADBE,2024-12-10 00:00:00,2025-01-03 00:00:00,-0.03647614590959823
ADBE,2024-12-10 00:00:00,2025-01-06 00:00:00,-0.007022657925253754
ADBE,2024-12-10 00:00:00,2025-01-07 00:00:00,-0.002278301535869255
ADBE,2024-12-10 00:00:00,2025-01-08 00:00:00,-0.00489718449079766
ADBE,2024-12-10 00:00:00,2025-01-10 00:00:00,-0.017169552330734264
ADBE,2025-01-28 00:00:00,2024-12-26 00:00:00,0.00728355786407499
ADBE,2025-01-28 00:00:00,2024-12-27 00:00:00,0.006658667045311534
ADBE,2025-01-28 00:00:00,2024-12-30 00:00:00,0.010721462558741244
ADBE,2025-01-28 00:00:00,2024-12-31 00:00:00,0.00721071866580556
ADBE,2025-01-28 00:00:00,2025-01-02 00:00:00,-0.005063635646451883
ADBE,2025-01-28 00:00:00,2025-01-03 00:00:00,-0.037185206571538704
ADBE,2025-01-28 00:00:00,2025-01-06 00:00:00,-0.007519946387190703
ADBE,2025-01-28 00:00:00,2025-01-07 00:00:00,-0.0015206867458091473
ADBE,2025-01-28 00:00:00,2025-01-08 00:00:00,-0.004874994744961869
ADBE,2025-01-28 00:00:00,2025-01-10 00:00:00,-0.01651643386656491
ADBE,2025-01-28 00:00:00,2025-01-13 00:00:00,0.011556376940346048
ADBE,2025-01-28 00:00:00,2025-01-14 00:00:00,0.014159031642935076
ADBE,2025-01-28 00:00:00,2025-01-15 00:00:00,-0.00841049660458466
ADBE,2025-01-28 00:00:00,2025-01-16 00:00:00,0.032702651253640434
ADBE,2025-01-28 00:00:00,2025-01-17 00:00:00,-0.004115953067261675
ADBE,2025-01-28 00:00:00,2025-01-21 00:00:00,0.011059330906948342
ADBE,2025-01-28 00:00:00,2025-01-22 00:00:00,-0.0070708195308451394
ADBE,2025-01-28 00:00:00,2025-01-23 00:00:00,-0.0001615172449357825
ADBE,2025-01-28 00:00:00,2025-01-24 00:00:00,0.0018290559064997203
ADBE,2025-01-28 00:00:00,2025-01-27 00:00:00,0.035979311760172876
ADBE,2025-01-28 00:00:00,2025-01-28 00:00:00,-0.006108622035927063
ADBE,2025-01-28 00:00:00,2025-01-29 00:00:00,0.003708023949227939
ADBE,2025-01-28 00:00:00,2025-01-30 00:00:00,0.00944804120823153
ADBE,2025-01-28 00:00:00,2025-01-31 00:00:00,-0.01490846942118468
ADBE,2025-01-28 00:00:00,2025-02-03 00:00:00,0.014934016033121738
ADBE,2025-01-28 00:00:00,2025-02-04 00:00:00,-0.006190347699172785
ADBE,2025-01-28 00:00:00,2025-02-05 00:00:00,-0.0057438319315947835
ADBE,2025-01-28 00:00:00,2025-02-06 00:00:00,-0.007642664769429591
ADBE,2025-01-28 00:00:00,2025-02-07 00:00:00,0.008323546665366803
ADBE,2025-01-28 00:00:00,2025-02-10 00:00:00,0.03498026342091298
ADBE,2025-01-28 00:00:00,2025-02-11 00:00:00,0.02208270058462447
ADBE,2025-01-28 00:00:00,2025-02-12 00:00:00,0.010176672668880206
ADBE,2025-01-28 00:00:00,2025-02-13 00:00:00,-0.018892262846423202
ADBE,2025-01-28 00:00:00,2025-02-14 00:00:00,0.00036483538564885745
ADBE,2025-01-28 00:00:00,2025-02-18 00:00:00,0.009813303135343307
ADBE,2025-01-28 00:00:00,2025-02-19 00:00:00,-0.014133074943515001
ADBE,2025-01-28 00:00:00,2025-02-20 00:00:00,0.0009023701482290493
ADBE,2025-01-28 00:00:00,2025-02-21 00:00:00,-0.0018284681301212156
ADBE,2025-01-28 00:00:00,2025-02-24 00:00:00,0.012656993930334903
ADBE,2025-01-28 00:00:00,2025-02-25 00:00:00,0.011348243177477256
ADBE,2025-01-28 00:00:00,2025-02-26 00:00:00,-0.004684508060743941
ADBE,2025-01-30 00:00:00,2024-12-30 00:00:00,0.010525948170503988
ADBE,2025-01-30 00:00:00,2024-12-31 00:00:00,0.007064205107358577
ADBE,2025-01-30 00:00:00,2025-01-02 00:00:00,-0.005083617673444483
ADBE,2025-01-30 00:00:00,2025-01-03 00:00:00,-0.036879751725531956
ADBE,2025-01-30 00:00:00,2025-01-06 00:00:00,-0.007303841570574279
ADBE,2025-01-30 00:00:00,2025-01-07 00:00:00,-0.001834045392508879
ADBE,2025-01-30 00:00:00,2025-01-08 00:00:00,-0.00487806597284682
ADBE,2025-01-30 00:00:00,2025-01-10 00:00:00,-0.01678570386617421
ADBE,2025-01-30 00:00:00,2025-01-13 00:00:00,0.011497751575945563
ADBE,2025-01-30 00:00:00,2025-01-14 00:00:00,0.014126591091805037
ADBE,2025-01-30 00:00:00,2025-01-15 00:00:00,-0.007989428752465368
ADBE,2025-01-30 00:00:00,2025-01-16 00:00:00,0.03255898151727977
ADBE,2025-01-30 00:00:00,2025-01-17 00:00:00,-0.0038542430721553904
ADBE,2025-01-30 00:00:00,2025-01-21 00:00:00,0.011174738764996837
ADBE,2025-01-30 00:00:00,2025-01-22 00:00:00,-0.006848219163077696
ADBE,2025-01-30 00:00:00,2025-01-23 00:00:00,-0.00011771946082389474
ADBE,2025-01-30 00:00:00,2025-01-24 00:00:00,0.0017515102095240504
ADBE,2025-01-30 00:00:00,2025-01-27 00:00:00,0.035466278764062574
ADBE,2025-01-30 00:00:00,2025-01-28 00:00:00,-0.005759611579044834
ADBE,2025-01-30 00:00:00,2025-01-29 00:00:00,0.0036274971048900883
ADBE,2025-01-30 00:00:00,2025-01-30 00:00:00,0.009496945679011208
ADBE,2025-01-30 00:00:00,2025-01-31 00:00:00,-0.014948855292801638
ADBE,2025-01-30 00:00:00,2025-02-03 00:00:00,0.014737323617141272
