date,AAPL,ADBE,ADI,ADP,AMAT,AMZN,ANET,APP,AVGO,CRM,CRWD,CSCO,DELL,EBAY,GOOGL,IBM,INTC,LRCX,META,MSFT,MU,NOW,NVDA,ORCL,PLTR,PYPL,TSLA,TXN,VMW,VZ
2023-12-18,-0.008503357167454761,0.024714394862223488,-0.021356148134681674,0.003032399221579718,-0.009817882848746406,0.027338841569267247,0.01362475115415629,0.023028739709030743,0.015277852998314634,0.007606938241685013,-0.001076587179917765,0.0074193888645206485,0.024434711291659417,0.018443175339112994,0.02413248186530903,0.0031438320243752926,-0.010182110719619275,-0.004628351200597791,0.028962169414571637,0.005178960469950811,0.0018426254120367247,0.007848364029999555,0.02427892777476881,0.016260189154207794,-0.01978025248683668,0.0034280441279765927,-0.005601570686174839,-0.007234232265227125,,0.008027858109771024
2023-12-19,0.005360049841600656,0.009196684727386994,0.006307601493644732,-0.00489681534555364,0.012284864794045447,-0.0018174467759756174,-0.00883547854747524,0.0665525150914823,-0.0019005186606774194,0.0028452807517931333,-0.005658203578802867,-0.0011942503321359377,0.0021807813941316923,0.02704582888117546,0.006259322425231861,-0.007250910385511178,0.02123018678208699,0.01440413667216589,0.01665613525897447,0.0016368428168558324,0.007479026284840762,0.005669898053936251,-0.009445426665086298,0.011904785037794019,0.006165953442304417,0.025052815963366726,0.0203903496997484,0.006450758186431038,,-0.002654800577599148
2023-12-20,-0.010713830547091296,-0.01419028989477733,-0.02850918622490972,-0.006290155019254007,-0.033327071193251956,-0.01085895208954335,-0.014955611879060915,-0.011241148812836332,-0.025623458556982892,-0.015472389876907133,-0.016955018200328742,-0.007572791828595826,-0.015095958829006717,-0.015800096100666017,0.012367367838448828,-0.009346223715512636,-0.019288503020881254,-0.03339273306601631,-0.003082729175710508,-0.00707285582927808,-0.04235136564933539,-0.019655033792768672,-0.03009831058523804,-0.019764755654105404,-0.03899725533074694,-0.020155507182900934,-0.03918825045959673,-0.01970317763464302,,-0.007186611386021391
2023-12-21,-0.0007697969897835222,0.0068449771945024995,0.021280967972219456,-0.013951694875843468,0.028485775248228373,0.011306871390431628,0.009349771150889419,-0.002320150293767087,0.015228961812119968,0.02689708346024977,0.013270369822699468,-0.002007921300375859,0.04004411534736718,0.017449917181881602,0.015035478471145058,0.0045608635066407555,0.02884623832576283,0.029128719172469175,0.013771290450435902,0.007878756455939051,0.08628809357633482,0.010031697507360882,0.01827018480827114,0.01641873589590004,0.019710153773210948,0.005183027200954093,0.029780693649462897,0.009867928034275497,,0.0034854280979348395
2023-12-22,-0.005547631850496226,-0.0023161505890451073,0.0041776624244322935,0.008646710469984997,0.004089441205417765,-0.0027300973670256745,0.012407572934406419,-0.04162792826807771,-0.004710358975184126,-0.0034048870197632697,-0.006567707109058518,0.007847010092100426,0.005177804489343796,0.0020580659217022124,0.007619919952931431,0.008458821200802102,0.019541107812255376,0.003951484094236735,-0.001976811766920328,0.002784122432575531,0.011815610248279373,-0.004580728951472102,-0.0032660181015535805,0.0032116961039401204,-0.010233104241860858,-0.0035449575890457163,-0.007701401626197146,0.008572662413788734,,0.0016031178788977751
2023-12-26,-0.002840972889274651,-0.0008183552974947439,0.008980053717677627,0.006797435773795879,0.013761294447249828,-6.514474615582078e-05,-0.003063861933893075,-0.019655364634524997,0.008832642835610471,-0.0004505211512414453,0.008762626419390296,0.003792995400707655,0.017038879548809893,-0.007759097948927263,0.00021225055395013293,0.006599293160663988,0.05208334507834578,0.020154164714508038,0.004074860316427342,0.0002135686627393607,0.006590359057933037,0.0052756628156387375,0.009195186837838598,-9.406578634485463e-05,0.015508354975879435,0.011643015173855131,0.01611622781987765,0.015275942152953581,,-0.0002670182186925718
2023-12-27,0.0005180630049905766,-0.0036438883431892943,0.0024136593258621275,-0.003999396244524833,-0.00042607838251895735,-0.0004563413242133496,0.0008419860618449349,0.006188118578160484,-0.005053714888669236,0.0018780369361222071,-0.0021328103439053336,0.003182378239450001,0.0033765902950715354,-0.002299675789536937,-0.008126210098677755,0.0015316953807080758,0.005148462676056953,-0.0009804701578998154,0.008454529426418889,-0.0015745357882712696,-0.004594634613108717,0.0036079224803131638,0.0028004767045728407,-0.0023543784870152518,-0.01187788394776279,0.001918097735505775,0.018822405072142834,0.0024587818431678343,,-0.004535609302049104
2023-12-28,0.002226190181615184,-0.0009394670892135526,0.004464550762119934,0.0037995179565855075,-0.006637855998366526,0.0002609139551152939,-0.0031968810015331472,0.002705948131004776,-0.003338561703269738,-0.004274143804186559,-0.0046246013039586975,0.0007928480442596086,-0.007507085081566278,0.0020745792899674598,-0.0009973826924509765,0.0017742329486034603,-0.007289095456839534,-0.006616807796760105,0.0013694257059049253,0.0032344529865722116,-0.007615940558928891,-0.0018471816305651867,0.0021247511964084254,0.0029262330601225184,0.005151697545808798,0.006381622884022331,-0.03159428430420175,0.002861638152356072,,0.004824581254128768
2023-12-29,-0.005424011748945912,0.0018134672542788888,-0.008390008986134512,0.0020645883590866276,-0.006437006778024501,-0.009388462612883952,-0.006161145741428231,-0.02232580679306273,-0.005488221037337815,-0.009187317220821334,-0.0031624469728345206,0.0007924626486748299,-0.002347514427885833,0.0034505346214455113,-0.0038508883374036573,-0.0012213353266238292,-0.002778395139250822,-0.008117246819840274,-0.012167890728983277,0.0020252419445696557,-0.006345672419390991,0.005736979547931842,0.0,-0.007717667196919464,-0.02220953311558127,-0.02647429597512907,-0.018563856087399966,-0.00733754153656907,,0.005601033572539604
2024-01-02,-0.03578659561771558,-0.027706954304656528,-0.02508057295330668,0.0019315421453183212,-0.04751022220712553,-0.013228970207501023,-0.016772099020738285,-0.026850683457844693,-0.027655016250001996,-0.026639863682525244,-0.03301742007184516,-0.00019797899741136327,-0.022352928098943514,0.005731509160279646,-0.010881330619581298,-0.012534469041866059,-0.0487561513132867,-0.04335736596928241,-0.021669150392110037,-0.01374856574231087,-0.03515346139490305,-0.02685109652092532,-0.027341525894358454,-0.012994380854548071,-0.0343622684895899,0.0008141686452582952,-0.0002414583049958896,-0.007039980895553466,,0.03130001414020911
2024-01-03,-0.007487657187732366,-0.014274189653537883,-0.02386599535414946,-0.0038983932252603104,-0.01891586159402825,-0.00973782115920796,-0.009328051843508933,-0.014698290685055904,-0.024691998324208098,-0.01674934181570431,-0.010247473715223165,0.007781411839855146,0.024201208689652587,-0.007294425576514829,0.005428197968551096,-0.008668557169219326,-0.015690484091115176,-0.016508695966200304,-0.005255675610957966,-0.000727889579753449,-0.00097161117097877,-0.01777403045144066,-0.012435617145474032,-0.015375876803549127,-0.029553665462782264,-0.046046192082837,-0.04013364984377277,-0.014887986483511195,,0.007201710381669724
2024-01-04,-0.01270017706679949,-0.008289739968384557,-0.015294298026245379,0.004946028247456713,-0.014130021374366808,-0.026267891590348702,0.005056685671198435,-0.0023554083942509685,-0.00904036512726214,-0.002382425383060438,0.00527906892662755,-0.008513142915552052,-0.00822467377231395,-0.02342124475352214,-0.018211929147492256,0.004746698578934838,-0.00382560920860886,-0.0079384309048387,0.00769288257018963,-0.007177648904509781,0.0054703593820626395,-0.005079258485653826,0.00901855346388869,0.001268794098751691,0.00994405505871776,-0.003070101534769498,-0.0021807686270334248,-0.01361415057882387,,0.005362633773399628
2024-01-05,-0.004013025084415478,-0.004320628268712268,0.0025795279329523524,0.006633549130363736,-0.002076207674510999,0.00463442024626004,0.0015614183473440235,-0.00026228546205020464,0.00025743066458328023,-0.0004776599530721404,0.007368259158783141,0.00019971384598771458,-0.001711132898232548,0.006113402811807722,-0.004839155058710576,-0.010568015094151395,0.00042666342029673565,0.0018057039923600193,0.013914755817035163,-0.0005164318733889006,0.008946943994501577,0.006385176851116503,0.022896687563386253,0.0013648681127247375,-0.01661541278545675,0.02857140420080717,-0.001849229589212631,0.003830642582335564,,0.021081963817120908
2024-01-08,0.024174995866565574,0.02825011140051581,0.01302620474391114,0.0065897668085515,0.01718131032305359,0.026576703830634596,0.06465446064851976,0.030963009348660808,0.024369071593280278,0.03882615214466445,0.05584737610311907,0.007386642345492689,0.04641349238227277,0.0011684253531174527,0.02291322745901181,0.012440235127177068,0.03326942844394698,0.03380658303860429,0.019065008077933987,0.018871700864788732,0.017974999110705214,0.02972672468148052,0.0642809940743021,0.018787094944801686,0.04317900837443056,0.02694611637897637,0.012463646412957496,0.020835568262796533,,-0.002487496603795214
2024-01-09,-0.0022634921555452214,0.009732192804863704,0.004127374831361275,-0.006504472979122489,-0.003497080755353821,0.015224607114340927,-0.0026439257235557623,-0.00381780408204635,0.007107875727357715,0.0018016493079768825,0.04780308593358984,-0.010899775600414108,-0.02835168052945991,-0.0163400663082659,0.01519741244628059,-0.006578196173701811,-0.00825602757514643,-0.006788602133551813,-0.0034294480947700823,0.0029356442456178744,-0.019070197511466658,0.003461312101147307,0.01697512579402427,-0.009841460957658588,-0.016796681785484213,-0.011175871343648835,-0.02283214932024613,0.0005340474351014368,,-0.010016685142249293
2024-01-10,0.005671359753989247,0.00823953768212804,-0.007325109345484693,0.0002975500731337011,-0.008077731731660154,0.015590940651907248,0.016435558032031894,0.03551352609412817,-0.001773510022263669,0.010675640465557912,0.030207911250772712,0.006612112589987618,0.014783960192154444,0.009966786777996006,0.009436037172194878,0.007183910681195282,-0.012070668355544933,-0.003098215427499551,0.036482788287377055,0.018574009719334095,-0.011400381517005398,0.022371128177918198,0.022770008121063556,0.006684064858305749,0.02440521908326243,-0.0014742333003722186,-0.004341182513256769,-0.008183518319055616,,0.0010246096369643798
2024-01-11,-0.003222572014564551,0.010930004597541565,0.0031322465067669114,0.00021249206057660786,0.014284495301304379,0.009432101662268044,0.010071058093540808,0.021959028286550497,0.017962762112660124,0.02744877359087816,0.008793009479557634,0.003980587818310788,0.018658034849091232,-0.016212361269266506,-0.0014058132176935079,0.005768314223143056,0.0035810848942861018,0.014019004164496751,-0.0021593954290555217,0.004859450385277686,0.01226027358257098,0.017023707304683278,0.008684496512422202,0.008179268404783224,-0.006551554756011657,0.006397608351894846,-0.028725319101363445,-0.009865540290765917,,-0.030194198555894225
2024-01-12,0.0017781531148914897,-0.001590005226127067,-0.003175304172284399,0.0025920436000348435,-0.004606629120556649,-0.0036086969005325598,0.001151955508877922,0.007001470988590608,0.007000005899440387,0.0020264922787904815,-0.004112129043067125,-0.001982242093206521,-0.005018065734567312,-0.01576303607918428,0.004011682911159831,0.02244703885738364,-0.010915249434555574,-0.0006969495550492866,0.013038575165978505,0.009983681351244389,-0.01199180005926137,0.0037441226012950857,-0.0020430317078270477,0.017466999657081095,0.004796158407816664,-0.005704942180746686,-0.036660513098772496,-0.004408304180670175,,0.017414282396458258
2024-01-16,-0.012317093638901988,0.0019110448426395976,-0.0030261479037347883,-0.0028395377484016215,0.01659505724298449,-0.009442449238027617,0.004880354455804925,-0.023735264576835613,0.006572383566323614,-0.010075985529862663,0.010375868636234298,0.004966091979932141,0.0026479465612818665,-0.012375722961756597,-0.001121539676933181,0.006996276916211519,-0.0012731172971911509,0.001934861110983066,-0.018772248649548073,0.004633517923946062,0.026945076567234105,-0.002221708838747505,0.030561211447376113,-0.00028137324516630535,-0.01372312285771804,-0.04180326039427895,0.004659894354722027,-0.006004497264684994,,0.018931401930067038
2024-01-17,-0.005173440692785469,-0.002643583705671859,-0.012567344771780786,0.0004675570081433822,-0.0025364836340723285,-0.009467203666572499,-0.016860100711865944,0.011296637295747036,-0.010125989342761543,0.00835838359874419,-0.034999543233021235,-0.00573235386663129,-0.023390602463197574,-0.0007370944715091587,-0.007158315622356026,-0.005270615204057694,-0.021249585471214805,-0.010825694925068685,0.0024765691431771764,-0.0020496665513556334,-0.015719130877779652,-2.7474042797015485e-05,-0.005835148919104194,-0.0013136647689471204,-0.008469527597187332,0.024636448677050726,-0.019826295019533036,-0.008909042145860746,,-0.010689775295183668
2024-01-18,0.03257053345242045,-0.0040261088361012165,0.02448377503089616,0.0029312262750609275,0.04544559947946869,0.011798781932089941,0.03441902034764599,0.04638173465899764,0.036460124256127324,0.011125904632854233,0.024758376261969417,0.00894628474710868,0.009657675602265492,0.0029507475295258434,0.014207898794372564,0.004575982104641385,0.014763344350462226,0.0434985817264979,0.021065879163824075,0.011297196492309647,0.01849168603638085,0.02531823575725367,0.018803632173331808,0.021328400518694668,0.0006101421143525076,0.03673402294126671,-0.017026203279914,0.027644252975590478,,0.0018007097850760712
2024-01-19,0.015533203563038,0.030065648002232104,0.02526712906903006,0.009149537662569651,0.04739939940405957,0.011986946826648914,0.02310146087681053,-0.04525413683068502,0.05882471947081713,0.023391310106746,0.026244299310506092,0.010246259505203525,0.06096144954088634,0.00833546586357281,0.020212041035703843,0.027810958649648665,0.03016686734462115,0.051765832518697596,0.019461263668464568,0.012186777059605802,0.03171429993596231,0.004222779218337802,0.04174615885863564,0.008923700480319319,0.023170797375255514,0.06007394828511958,0.0014630807600990448,0.04038110119829885,,0.010015740365405978
2024-01-22,0.01216313883299791,-0.013016042999570376,0.013040979983428791,0.0048688258342424184,0.002143690410731036,-0.003604979862209201,0.011726295864961545,0.05384054899002311,0.007678318043614851,-0.002065110058173003,0.0279479413449939,0.005851403841321545,-0.020284795727175675,-0.001701873717695479,-0.002664453068220052,0.007872794153247487,0.001453824921199054,0.008737368378299193,-0.004355158455625618,-0.005417916336607376,0.019769172471393537,0.0044586191602074,0.0027398865189216526,0.003920832918431261,0.0488676794558669,-0.0316012333359631,-0.015976244642273096,0.006795230030835153,,0.006356224598206284
2024-01-23,0.006653399731093579,-0.010619847735195309,0.02057686695706784,0.004010127626460358,-0.007427175261709995,0.008011406531487353,-0.01710426651987096,0.03171491210974353,0.004760219706784197,-0.012593610827962176,-0.0046541707339229355,0.0036843777432937763,0.01589830204043574,0.008523971626060112,0.007192408357652225,0.006422523747652287,0.013894625482060885,-0.0037790138242476123,0.008957960111849461,0.006027411974747654,-0.019161871703238242,0.0012891237760599417,0.0036711406840821414,0.015712960643615936,-0.015340934767702818,0.016316289816006968,0.0016283349277841364,-0.0028026200448900696,,0.0669531291495884
2024-01-24,-0.003484020009477229,0.015573173761730175,-0.015245628245008747,-0.007988087739920102,0.04244228560948926,0.005447960655367012,0.001640942839870041,-0.03174599113519949,0.022473986820728653,0.00039740549703992656,0.0101255083825047,-0.008693857520327697,0.015528465109305722,0.0048297412648856675,0.011289341414452592,-5.76721278576775e-05,0.004090823298747326,0.02139980690042176,0.014278400300480332,0.00917531861782428,0.0062836105821979515,0.01327280881745807,0.024869309798779993,0.02217649540757516,-0.033467970355421706,-0.027168887325961566,-0.006263735117226887,-0.02449240757067983,,-0.022495886735354298
2024-01-25,-0.0016966961944384629,0.026546690970161935,-0.005042751035412518,-0.007213402037535732,-0.008671065857842275,0.005609771850602074,0.007429466978938759,0.01754787110216749,-0.019037019443942316,0.007765341173307627,-0.02271215982397612,0.01987900669099507,-0.00800386989500701,0.013217830199654612,0.021318075482040566,0.09486580609887452,0.009370576030593769,0.020561994554969765,0.006347432458453595,0.005738257362523758,0.012715667231363081,0.00428330194810278,0.004155611524937486,0.006036319675677637,-0.01731348749416972,-0.036655071729978395,-0.12125293136804816,-0.015581740993544035,,0.02446706027658263
2024-01-26,-0.009012656450872347,-0.01389383561408819,-0.01708058233187615,-0.0026192285319665,-0.0331925346457288,0.008684596622424712,-7.5711104429943e-05,0.005218959469685203,-0.020422724650416058,0.0032612507435390015,-0.01073398074083487,-0.003630868632950257,0.014209871896869508,0.012571175681313385,0.0021071047418468325,-0.01580634330020181,-0.11907169314125954,-0.030683788502044562,0.0024416814175629575,-0.002321709858035259,-0.01289250407018272,0.0035868673189467515,-0.009510267763834235,-0.003130528931188148,-0.006682789132515521,0.01762474805161074,0.0033948152034783963,-0.019890284215801968,,0.0026009539302707108
2024-01-29,-0.0035860736599736542,0.026550238606076526,0.01686158058756071,0.006819301245910125,0.009466786952009532,0.01344896590822775,0.019591500738874057,0.05124154620446664,0.010698054791176581,0.02829183437317173,0.03568604580022994,0.0028771173145225593,-0.009617374611645357,-0.0016397761382181963,0.008673328841563022,-0.001494062825659448,0.00435279641198294,0.008056694868331604,0.017455613382748814,0.01433418445611645,0.011584401274192357,0.023133691693296488,0.02349626499541535,-0.00776334557501368,0.04525992378305044,0.03204921880009781,0.04190991910385411,0.011883799011054963,,-0.008254691185781038
2024-01-30,-0.0192457010375664,-0.003601793894992711,-0.012474519424613417,0.0037018131812782684,-0.013295356095677113,-0.014014601164705653,0.008828566664293103,-0.08803947822608138,-0.00789152080114508,-0.00045169406789824507,0.0022615912642205416,-0.0009563652540257594,0.01666442804814472,-0.015720154664088937,-0.013354028272103191,0.003900904900113522,-0.0209853859319038,-0.011834935657681789,-0.0023937162379401578,-0.002757997100545806,-0.03267080714237669,-0.0019181060214883416,0.0049465860368049785,0.003604477303716269,-0.02047983489436811,-0.0012547055971057208,0.0034567835721344142,-0.016328754443204363,,0.009988140940370593
2024-01-31,-0.01935755652929927,-0.01621121141406756,-0.012221615905025351,0.030135423394120453,-0.0116697028892353,-0.023899390262627773,-0.04883070744429863,-0.03155168622728155,-0.02330815492271332,-0.023077264150902832,-0.02936786435795058,-0.03943329599369472,-0.022641477394443887,-0.020977329794035104,-0.07500337490656162,-0.022409095400188983,0.003727890391790112,-0.012706372220373296,-0.02479631499549395,-0.026946245406738845,-0.004758790565998483,-0.025873992107757093,-0.019864801725331005,-0.02154891635374001,-0.03882912947536177,-0.03658917908906201,-0.02244377647032403,-0.011909728386738205,,-0.0028254733109763785
2024-02-01,0.013340567092615663,0.016397331359489842,-0.001819439750090468,0.0052893197276109305,0.01625052969355334,0.026288672108771616,0.016622925747243,-0.004133284201987664,0.01695769977007955,0.009640997439378518,0.023487162793803362,0.0,0.034990458917978584,0.015339723735467548,0.007565945885993575,0.017641340320891485,0.006499600903273173,0.008531366971174181,0.011893114829470752,0.015594333847624098,-0.0016325914178102474,0.007316403865892163,0.024379617198996506,0.0342883712558264,0.014916082588076529,0.010920980405897174,0.008382761388752824,-0.0026856703580149244,,0.0033058995811623415
2024-02-02,-0.005405132462502293,0.010909265522236034,0.000468729913341015,0.007001747477358489,0.007246879621680913,0.07866649218561839,0.03848199366648286,0.1196289461768183,0.020274750401487518,0.006554173486088333,0.014029502874485456,0.0,0.006295011142102291,0.005755155386915511,0.008642728006323042,-0.005939030745225282,-0.01752790079763944,0.007798601349395806,0.20317644331995233,0.018425769322228946,0.010162531697557098,0.013359258102224159,0.04970882791889597,0.002250618121556025,0.04225355402824915,0.006449472566599335,-0.0050301649114266045,-0.003068324196048078,,-0.008472740524569256
2024-02-05,0.009846585164413169,-0.00671121321457846,0.002394608243672769,-0.002130112968717901,0.017302958130454904,-0.008730574595861018,-0.0004760339798866031,-0.008286111274701136,0.015322543411808276,0.008576412815990864,-0.0035577200111547302,-0.013351980293252685,-0.007066630284172981,-0.01454433792531773,0.00913034237190069,-0.012756298914787911,0.003990744978083383,0.015047099770329586,-0.032800801850332184,-0.013544994155132661,0.005781616458718997,0.004530960177840271,0.04794444676502163,0.005181702547063294,-0.01762638873915745,-0.014097989255228316,-0.03645365318513305,-0.0018845114926639983,,-0.017801879736096815
2024-02-06,0.008631736271405677,-0.03704993711588023,-0.014800553506747915,0.010189962605582359,-0.013969397977092846,-0.00681113075414308,-0.029600273056132442,0.01231313498081632,-0.0164506414089739,-0.007913641460559617,-0.0012562560583180282,0.009492979021331616,-0.03535189799381733,0.0321798925560528,0.0029233247499953485,-5.4513509612608146e-05,0.0022277309159195458,-0.019616629502976157,-0.010208593862819582,-0.0003944980267063247,-0.027362547140601046,-0.009415911550973544,-0.0159956035791059,-0.009365060239507339,0.30801445797701255,0.03526159828748243,0.0223130928940527,-0.0033354096905291453,,-0.006766787369503202
2024-02-07,0.0005811827427166794,0.014345885178632889,0.011913029016406007,-0.0021529190895469563,0.013040924394939424,0.008158468416245013,0.008154226377306006,0.03583835096374122,0.028143721075494676,0.010530783786937281,0.051868571671007,-0.00420165239534076,0.01282054226489926,-0.007501231091497806,0.009993033553715058,0.0017992217572164737,0.0009358453103707198,0.016678187513988973,0.03270143096915468,0.021110337370361387,0.006737579465558641,0.016644140106080396,0.027498074784522375,0.017085785683151666,0.07910377118654788,-0.0073770899853765615,0.01339813963135228,0.0025258167984338886,,-0.0165450035896616
2024-02-08,-0.005754729989208451,1.6253578017044745e-05,0.010886969216463038,0.0032365709788453323,0.017495745018504927,-0.004046223223746481,0.03310251735462355,-0.023904370360161353,0.014080522126832529,0.01076742738504688,0.01655236259623183,0.003616670246668452,0.012658256551777214,-0.007557737708571599,0.0025423039912693124,0.012521952744262821,-0.00654506256020948,0.018643826399383556,0.0008731498210079458,0.00014485115981011099,-0.00340507057636541,0.0114120928975463,-0.006533692759945309,-0.005031050609273446,0.03855931494503806,-0.11242890009876394,0.010555473441792307,0.009069562425792821,,-0.012617564064390852
2024-02-09,0.004094034423356652,0.01842957310274773,0.0049469692108405905,-0.004341212116246607,0.0687214987361986,0.02714319777292107,0.023777582407080056,-0.004296471884369546,0.0068091092413080645,-0.0022265124258102897,0.019502190522300733,0.0036036370796626027,0.01650949029548343,0.009757204939484732,0.021177411618527486,0.010739820496807218,0.019058768344871746,0.054630044538040545,-0.004021387807101928,0.015551403057371127,0.00801114916107215,0.01692494207163242,0.035783863208047606,-0.00034288783105962395,-0.005304001097562017,0.04952782860601679,0.021154303741671487,0.013669673724207465,,-0.004760387098916019
